Frequency (MHz),trace_0,trace_1,trace_2,trace_3,trace_4,trace_5,trace_6,trace_7,trace_8,trace_9,SK_cal,combined_clean
550.1273614648929,-173.06884765625,-172.99267578125,-172.91873168945312,-172.87176513671875,-172.84979248046875,-172.79627990722656,-172.7754669189453,-172.93701171875,-173.01290893554688,-173.00880432128906,1.06128660258002,1.0
550.2206950574863,-172.99136352539062,-172.8678436279297,-173.05020141601562,-172.9566192626953,-172.7570343017578,-172.93310546875,-173.01785278320312,-172.90475463867188,-172.87451171875,-172.94891357421875,1.0586241806204812,1.0
550.310695307487,-173.0978240966797,-172.8232879638672,-172.85829162597656,-173.001220703125,-172.81324768066406,-172.7991485595703,-172.90501403808594,-172.9597625732422,-172.88986206054688,-172.92796325683594,1.038500673704641,1.0
550.4040289000802,-173.05072021484375,-172.86151123046875,-173.0048370361328,-172.9827423095703,-172.8565673828125,-172.84877014160156,-172.90476989746094,-172.91928100585938,-173.0424041748047,-172.99977111816406,0.9842500321283804,1.0
550.494029150081,-173.02786254882812,-173.13560485839844,-172.9055938720703,-172.74136352539062,-172.76748657226562,-172.95074462890625,-172.94407653808594,-172.90016174316406,-172.85696411132812,-173.02218627929688,1.0013634887025997,1.0
550.5873627426743,-172.781005859375,-172.88571166992188,-172.8976593017578,-173.0301055908203,-173.01318359375,-172.9969024658203,-172.94515991210938,-172.99610900878906,-172.96673583984375,-172.93814086914062,0.9621264216184858,1.0
550.677362992675,-172.9536590576172,-172.93434143066406,-172.83677673339844,-172.7152862548828,-172.76943969726562,-172.9539031982422,-172.93409729003906,-173.00648498535156,-172.8350372314453,-173.08782958984375,1.0299694419435366,1.0
550.7706965852683,-172.93731689453125,-172.9137725830078,-172.8661651611328,-172.7965850830078,-172.82421875,-172.86932373046875,-173.01675415039062,-172.8548126220703,-173.06451416015625,-172.8589324951172,0.9922952305430612,1.0
550.8640301778617,-173.0615692138672,-172.93235778808594,-172.86669921875,-172.89305114746094,-172.8017120361328,-172.80137634277344,-172.9014892578125,-172.87652587890625,-172.93544006347656,-172.86134338378906,1.080031501427985,1.0
550.9540304278623,-172.89410400390625,-172.99041748046875,-172.8996124267578,-172.64321899414062,-172.9861602783203,-172.95973205566406,-173.05435180664062,-172.71011352539062,-172.80575561523438,-172.84048461914062,1.019219418567601,1.0
551.0473640204557,-172.9451904296875,-172.9305419921875,-172.89117431640625,-172.9154052734375,-172.8509979248047,-173.00563049316406,-172.6576690673828,-172.94847106933594,-172.97311401367188,-172.79019165039062,1.008552229977319,1.0
551.1373642704564,-172.7656707763672,-172.89752197265625,-172.77139282226562,-172.71026611328125,-172.82252502441406,-172.83087158203125,-172.92308044433594,-172.75953674316406,-172.80284118652344,-172.9194793701172,0.994894546169293,1.0
551.2306978630496,-172.92242431640625,-172.8153533935547,-172.85169982910156,-172.6563262939453,-172.96900939941406,-172.77047729492188,-172.67626953125,-172.8702850341797,-172.8207550048828,-172.75543212890625,1.046018975853594,1.0
551.3206981130503,-172.95919799804688,-172.77499389648438,-172.8761749267578,-172.9222412109375,-172.94525146484375,-173.03977966308594,-172.76815795898438,-173.05279541015625,-172.759765625,-172.81980895996094,1.025117203868642,1.0
551.4140317056437,-172.85467529296875,-172.796630859375,-172.88275146484375,-172.76666259765625,-172.87362670898438,-172.90701293945312,-172.80931091308594,-172.868896484375,-172.9457550048828,-172.72596740722656,0.9878158842255285,1.0
551.5073652982369,-172.86154174804688,-172.8389434814453,-172.72059631347656,-172.92764282226562,-172.77505493164062,-172.89627075195312,-173.0445098876953,-172.94808959960938,-172.71534729003906,-172.90878295898438,0.9909884969396591,1.0
551.5973655482376,-173.02825927734375,-172.86488342285156,-172.83132934570312,-172.85462951660156,-172.79257202148438,-172.8548126220703,-172.93994140625,-172.8531951904297,-172.80462646484375,-172.8643341064453,0.9902511236601611,1.0
551.6906991408309,-172.86468505859375,-172.81541442871094,-172.8553466796875,-172.82821655273438,-172.7866973876953,-172.79286193847656,-172.71630859375,-172.8068084716797,-173.0335235595703,-172.9252471923828,0.9785450279684272,1.0
551.7806993908316,-172.8276824951172,-172.822998046875,-172.7906494140625,-172.83859252929688,-172.64247131347656,-172.67153930664062,-172.89773559570312,-172.9590606689453,-172.88156127929688,-172.82843017578125,0.9812419743814238,1.0
551.874032983425,-172.86119079589844,-172.77310180664062,-172.87823486328125,-172.74700927734375,-172.8846435546875,-172.97555541992188,-172.86660766601562,-172.83865356445312,-172.89361572265625,-172.81069946289062,1.0551730707669262,1.0
551.9673665760183,-172.90399169921875,-172.76112365722656,-172.85888671875,-172.97792053222656,-172.70706176757812,-172.98634338378906,-173.0467529296875,-172.85836791992188,-172.9192352294922,-172.82489013671875,1.0373152145233935,1.0
552.057366826019,-172.94227600097656,-172.935791015625,-172.85037231445312,-172.8210906982422,-172.77279663085938,-173.01516723632812,-172.79249572753906,-172.82855224609375,-172.94602966308594,-172.61630249023438,1.0409890076378463,1.0
552.1507004186122,-172.91375732421875,-172.89544677734375,-172.88133239746094,-172.9239044189453,-172.76211547851562,-172.8810577392578,-172.63169860839844,-172.76025390625,-172.9452362060547,-172.96304321289062,1.0234825830553096,1.0
552.2440340112056,-172.9319305419922,-172.96682739257812,-172.77557373046875,-172.9051971435547,-172.930908203125,-172.84243774414062,-172.75343322753906,-172.791015625,-172.92739868164062,-172.79261779785156,1.0207313822072284,1.0
552.3340342612063,-172.83839416503906,-172.7540283203125,-172.90431213378906,-173.0585174560547,-172.95889282226562,-172.87176513671875,-172.7450408935547,-172.9710235595703,-172.7581787109375,-172.83189392089844,1.0292146649335223,1.0
552.4273678537996,-172.9478302001953,-172.85154724121094,-172.7301483154297,-172.86488342285156,-172.96083068847656,-173.0116424560547,-172.7274627685547,-173.02745056152344,-172.9917755126953,-173.02099609375,0.9711397010225387,1.0
552.5173681038003,-172.9404296875,-172.89077758789062,-172.84446716308594,-172.90843200683594,-172.6190948486328,-172.85960388183594,-172.85195922851562,-172.8508758544922,-172.76805114746094,-172.9398193359375,1.0139528106330946,1.0
552.6107016963936,-172.78030395507812,-172.87034606933594,-172.79331970214844,-172.91183471679688,-172.71261596679688,-172.77874755859375,-172.85487365722656,-172.83990478515625,-172.91212463378906,-172.8711395263672,1.0338164190429704,1.0
552.7040352889869,-172.82034301757812,-172.96841430664062,-172.83892822265625,-172.73049926757812,-172.84742736816406,-172.89723205566406,-172.7957763671875,-172.75588989257812,-172.9420928955078,-172.7129364013672,1.0248787853080654,1.0
552.7940355389876,-172.83871459960938,-172.88099670410156,-172.86773681640625,-172.9215087890625,-172.7542266845703,-172.82351684570312,-172.80760192871094,-172.78424072265625,-173.0181884765625,-172.80271911621094,0.9952550582554982,1.0
552.887369131581,-172.8654022216797,-172.82168579101562,-172.96640014648438,-172.7957763671875,-172.58197021484375,-172.9228515625,-172.8294677734375,-172.9134063720703,-172.85585021972656,-172.93634033203125,1.0611500652335961,1.0
552.9807027241743,-172.96157836914062,-172.8501739501953,-172.7168426513672,-172.89041137695312,-172.7909393310547,-173.02210998535156,-172.88624572753906,-172.8214111328125,-172.6956787109375,-172.90206909179688,0.9977811721390927,1.0
553.070702974175,-173.0078125,-173.026123046875,-172.9672088623047,-172.96107482910156,-172.79283142089844,-172.9736328125,-172.9145965576172,-172.98483276367188,-172.97073364257812,-172.8685760498047,0.981659560440067,1.0
553.1640365667682,-172.8230438232422,-172.81417846679688,-172.81033325195312,-172.884521484375,-172.91986083984375,-172.8116912841797,-172.89999389648438,-172.8915252685547,-172.96517944335938,-172.94483947753906,1.05640681382382,1.0
553.2573701593616,-172.9073944091797,-173.1177215576172,-172.95425415039062,-172.80169677734375,-172.62930297851562,-172.86447143554688,-172.791259765625,-173.0267791748047,-172.88868713378906,-172.79176330566406,1.0294276836400253,1.0
553.3473704093623,-172.9358673095703,-172.81463623046875,-173.06576538085938,-172.9921875,-172.87789916992188,-172.92337036132812,-172.97996520996094,-172.869384765625,-173.02679443359375,-172.97506713867188,1.0337755459012279,1.0
553.4407040019555,-172.68360900878906,-172.89837646484375,-172.68930053710938,-172.86170959472656,-172.76437377929688,-172.89373779296875,-172.94773864746094,-172.8617706298828,-172.91969299316406,-172.8053436279297,0.9324277540350656,1.0
553.5340375945489,-172.70362854003906,-172.93508911132812,-173.109130859375,-172.84202575683594,-172.70582580566406,-173.11032104492188,-172.8902587890625,-173.11007690429688,-172.99496459960938,-172.90306091308594,0.9930659337309354,1.0
553.6240378445495,-172.85830688476562,-172.77305603027344,-172.85646057128906,-172.7601776123047,-172.73599243164062,-172.77317810058594,-172.89537048339844,-172.91598510742188,-172.92967224121094,-172.903564453125,0.9903212366687095,1.0
553.7173714371429,-172.96170043945312,-172.90579223632812,-172.96627807617188,-172.93409729003906,-172.75245666503906,-173.02586364746094,-172.80967712402344,-173.03228759765625,-172.92567443847656,-173.15487670898438,1.0159204255536871,1.0
553.8107050297363,-172.99752807617188,-172.9591522216797,-172.72732543945312,-172.76907348632812,-172.88720703125,-172.701904296875,-172.91232299804688,-172.8858642578125,-172.95872497558594,-172.9683837890625,0.9733522256882073,1.0
553.9040386223295,-173.00196838378906,-172.7732696533203,-173.0107879638672,-172.8425750732422,-172.98081970214844,-172.9102325439453,-172.85552978515625,-172.86770629882812,-173.05194091796875,-173.08726501464844,1.067617819062183,1.0
553.9940388723302,-173.12657165527344,-173.00253295898438,-172.87779235839844,-172.85107421875,-172.828369140625,-172.9224853515625,-172.74905395507812,-173.07183837890625,-172.93453979492188,-172.88592529296875,1.0124581033666071,1.0
554.0873724649235,-173.0384979248047,-173.03253173828125,-172.9824981689453,-172.93112182617188,-172.89573669433594,-172.75350952148438,-172.84591674804688,-172.8866729736328,-172.97781372070312,-172.90655517578125,0.9716459716222599,1.0
554.1807060575168,-172.85470581054688,-172.99935913085938,-172.95755004882812,-172.9541473388672,-172.9449005126953,-172.8250732421875,-172.9687957763672,-172.9049072265625,-172.83700561523438,-172.82640075683594,1.008269986896239,1.0
554.2707063075175,-172.87281799316406,-172.94590759277344,-172.87208557128906,-172.96275329589844,-172.97628784179688,-172.94288635253906,-172.82479858398438,-173.02407836914062,-172.996826171875,-173.0813751220703,1.0287025850667877,1.0
554.3640399001108,-173.07180786132812,-172.8575439453125,-172.89382934570312,-172.7688446044922,-172.77261352539062,-172.9182891845703,-172.91473388671875,-172.8193359375,-172.8101043701172,-173.06666564941406,1.0023267331318597,1.0
554.4573734927042,-172.89932250976562,-173.03573608398438,-173.06373596191406,-173.06788635253906,-172.78076171875,-172.90313720703125,-172.7958526611328,-172.82113647460938,-172.87579345703125,-173.19761657714844,1.0109883825014585,1.0
554.5507070852975,-173.21347045898438,-172.84426879882812,-172.983642578125,-172.93017578125,-172.95965576171875,-172.84527587890625,-173.04443359375,-173.00233459472656,-172.976806640625,-172.96739196777344,1.0380699044803665,1.0
554.6407073352982,-173.0345458984375,-172.96102905273438,-172.68496704101562,-172.78543090820312,-172.90098571777344,-172.9711456298828,-172.92259216308594,-173.09474182128906,-172.97900390625,-173.05296325683594,1.04257416140427,1.0
554.7340409278914,-172.82028198242188,-173.06234741210938,-172.9578399658203,-172.7432098388672,-172.8554229736328,-172.96746826171875,-172.98989868164062,-172.88265991210938,-173.02508544921875,-172.97647094726562,1.0194894321098609,1.0
554.8273745204848,-173.05966186523438,-172.8472900390625,-172.96852111816406,-173.06163024902344,-173.00819396972656,-172.8442840576172,-172.9288330078125,-172.99371337890625,-172.77203369140625,-173.0315704345703,0.952578073399192,1.0
554.920708113078,-172.94924926757812,-172.9633331298828,-173.00106811523438,-173.04356384277344,-173.01629638671875,-173.0605010986328,-172.9374542236328,-173.05377197265625,-173.022216796875,-172.9354705810547,1.0166663176943191,1.0
555.0107083630788,-173.07028198242188,-172.9281768798828,-172.9055938720703,-173.0928192138672,-172.83457946777344,-173.044921875,-172.8422088623047,-172.92855834960938,-173.02540588378906,-173.10565185546875,1.0340540070860864,1.0
555.1040419556721,-173.02517700195312,-172.8887939453125,-172.83070373535156,-172.93145751953125,-172.8639678955078,-173.0537109375,-173.02528381347656,-172.93260192871094,-172.93553161621094,-172.9925994873047,0.9678157386998529,1.0
555.1973755482654,-172.9502410888672,-172.9051055908203,-172.98048400878906,-173.02767944335938,-173.0790252685547,-172.94195556640625,-172.88356018066406,-172.9351806640625,-173.15550231933594,-172.8946990966797,0.9948527413727362,1.0
555.2907091408588,-172.7537078857422,-173.0226287841797,-172.8838348388672,-172.95278930664062,-173.0723114013672,-172.88600158691406,-172.9365234375,-173.00421142578125,-172.95321655273438,-173.11459350585938,1.0093950017761695,1.0
555.384042733452,-172.9221954345703,-172.99546813964844,-173.00643920898438,-172.93800354003906,-173.29489135742188,-172.89666748046875,-172.99403381347656,-173.01504516601562,-172.9127655029297,-172.9886016845703,0.9726285455740208,1.0
555.4740429834527,-172.988525390625,-172.78033447265625,-172.87635803222656,-173.1116943359375,-172.9744873046875,-173.06898498535156,-172.9051971435547,-173.04461669921875,-173.24974060058594,-173.0660400390625,1.0735970935933221,1.0
555.5673765760461,-173.10845947265625,-173.09156799316406,-173.05490112304688,-173.0070037841797,-173.11953735351562,-172.9483184814453,-172.9357452392578,-173.0194854736328,-173.09446716308594,-172.99606323242188,0.9710729248053392,1.0
555.6607101686393,-173.12728881835938,-172.8678741455078,-173.015380859375,-173.04039001464844,-172.7720947265625,-173.21746826171875,-173.08595275878906,-172.80657958984375,-173.0618133544922,-173.07484436035156,0.9585893724736261,1.0
555.7540437612327,-172.8072967529297,-172.93675231933594,-173.19232177734375,-173.08290100097656,-173.14808654785156,-173.1833953857422,-172.78631591796875,-172.8792266845703,-172.9661102294922,-173.03817749023438,1.0313333914714566,1.0
555.847377353826,-173.00961303710938,-173.1284637451172,-173.08511352539062,-173.0060577392578,-172.95571899414062,-173.0567626953125,-173.0698699951172,-173.28895568847656,-173.07321166992188,-173.09950256347656,1.0701213579063067,1.0
555.9373776038267,-173.2154541015625,-172.8200225830078,-173.06129455566406,-172.99281311035156,-173.07327270507812,-173.23544311523438,-173.00721740722656,-172.9289093017578,-173.18344116210938,-173.1265869140625,0.9966746632810966,1.0
556.03071119642,-172.9099884033203,-173.08328247070312,-172.94361877441406,-173.133056640625,-172.9694061279297,-172.93209838867188,-173.06463623046875,-172.97702026367188,-172.95703125,-173.16217041015625,0.980833850867575,1.0
556.1240447890133,-172.85304260253906,-173.0264434814453,-172.93582153320312,-173.12193298339844,-172.89723205566406,-173.1005096435547,-172.96043395996094,-173.1132049560547,-173.00906372070312,-172.91651916503906,0.972698936414983,1.0
556.2173783816066,-172.9857635498047,-173.16839599609375,-172.91021728515625,-173.10023498535156,-173.0897979736328,-173.32424926757812,-172.9419708251953,-173.08480834960938,-173.0179901123047,-173.07391357421875,1.0349728229597845,1.0
556.3107119741999,-172.92942810058594,-173.12820434570312,-173.0408172607422,-172.97122192382812,-173.0143280029297,-173.05075073242188,-172.96527099609375,-173.08013916015625,-173.04295349121094,-173.17552185058594,1.0111097186678903,1.0
556.4007122242006,-172.9402313232422,-172.99192810058594,-173.02838134765625,-172.93203735351562,-172.91143798828125,-173.13894653320312,-173.1207733154297,-173.05628967285156,-173.2757568359375,-173.05323791503906,0.982885782655885,1.0
556.4940458167939,-173.11175537109375,-173.1455535888672,-173.08596801757812,-173.15208435058594,-173.0261993408203,-173.1879119873047,-172.890380859375,-173.1558074951172,-173.0862579345703,-173.06927490234375,1.0028014900145625,1.0
556.5873794093873,-173.08795166015625,-172.91673278808594,-173.00413513183594,-173.08795166015625,-173.25103759765625,-173.061767578125,-172.93031311035156,-172.8848114013672,-173.37649536132812,-172.8897247314453,1.009943358512704,1.0
556.6807130019806,-173.16909790039062,-173.11087036132812,-173.14517211914062,-173.05494689941406,-173.05062866210938,-173.10977172851562,-173.0635986328125,-172.85780334472656,-173.2647705078125,-173.1143341064453,1.0005744186071057,1.0
556.7740465945739,-172.95376586914062,-173.34857177734375,-173.18045043945312,-173.024658203125,-173.02503967285156,-173.08993530273438,-173.24688720703125,-172.8818817138672,-173.00616455078125,-173.1006622314453,1.0432563150248326,1.0
556.8673801871672,-173.08004760742188,-173.1364288330078,-173.29454040527344,-173.07269287109375,-173.0631866455078,-173.24864196777344,-173.16624450683594,-172.8837127685547,-173.1649169921875,-172.95437622070312,1.0152436024214522,1.0
556.9607137797605,-173.05503845214844,-173.12435913085938,-173.12539672851562,-173.23776245117188,-173.16871643066406,-173.12400817871094,-173.1795654296875,-173.1197967529297,-173.2563934326172,-173.0736541748047,1.0433437847392848,1.0
557.0507140297611,-173.09490966796875,-173.1121826171875,-173.092529296875,-173.00393676757812,-173.0866241455078,-173.20831298828125,-173.3484649658203,-173.42311096191406,-173.07533264160156,-172.9857177734375,0.9886184715932247,1.0
557.1440476223545,-173.05804443359375,-173.1961212158203,-173.1363983154297,-173.33148193359375,-173.28759765625,-173.12936401367188,-173.0796661376953,-173.1992950439453,-172.9163360595703,-173.0730438232422,1.0247158069676516,1.0
557.2373812149478,-173.13255310058594,-173.27764892578125,-173.17835998535156,-173.16773986816406,-173.17759704589844,-173.1881561279297,-173.32278442382812,-173.27581787109375,-173.18373107910156,-173.0918426513672,0.9969588294789713,1.0
557.3307148075412,-173.21719360351562,-173.39361572265625,-173.03684997558594,-173.0395050048828,-173.083984375,-173.13650512695312,-173.0789031982422,-173.1406707763672,-173.3146514892578,-173.1297607421875,0.9410306135137729,1.0
557.4240484001344,-173.21507263183594,-173.231201171875,-173.16616821289062,-173.19822692871094,-173.10537719726562,-173.13687133789062,-173.1153106689453,-173.0632781982422,-173.2228546142578,-173.16595458984375,0.975347617050116,1.0
557.5173819927278,-173.0147247314453,-173.17286682128906,-173.3755340576172,-173.29446411132812,-173.1673583984375,-173.19677734375,-173.00408935546875,-173.1111297607422,-173.26095581054688,-173.21006774902344,1.042416453256586,1.0
557.610715585321,-173.11502075195312,-173.1824493408203,-173.29800415039062,-173.32705688476562,-173.2796630859375,-173.3403778076172,-173.27684020996094,-173.17010498046875,-173.26806640625,-173.2415313720703,1.031108437275767,1.0
557.7040491779144,-172.96432495117188,-173.170654296875,-173.44375610351562,-173.0551300048828,-173.12913513183594,-173.12696838378906,-173.13584899902344,-173.25070190429688,-173.2685546875,-173.0277099609375,1.0193682658766046,1.0
557.7973827705077,-173.15780639648438,-173.36761474609375,-173.30526733398438,-173.3002471923828,-173.43759155273438,-173.40188598632812,-173.08038330078125,-173.3406524658203,-173.20718383789062,-173.23739624023438,0.9506822619651322,1.0
557.8873830205084,-173.110107421875,-173.39279174804688,-173.3163299560547,-173.37057495117188,-173.1432647705078,-172.9934539794922,-173.24057006835938,-173.30557250976562,-173.40472412109375,-173.06716918945312,1.0522268501553205,1.0
557.9807166131018,-173.44219970703125,-173.27439880371094,-173.2362823486328,-173.37278747558594,-173.41497802734375,-173.2674102783203,-173.14938354492188,-173.17410278320312,-173.40780639648438,-173.1204071044922,1.0238200662432946,1.0
558.074050205695,-173.4452362060547,-173.2698516845703,-173.2818603515625,-173.3955078125,-173.27230834960938,-173.20947265625,-173.2266082763672,-173.26646423339844,-173.3140106201172,-173.2610626220703,1.0461415488030534,1.0
558.1673837982883,-173.15773010253906,-173.39772033691406,-173.38787841796875,-173.2031707763672,-173.29525756835938,-173.34378051757812,-173.1074981689453,-173.21559143066406,-173.20608520507812,-173.2157745361328,0.9978277213690736,1.0
558.2607173908816,-173.2135009765625,-173.44610595703125,-173.3269805908203,-173.2955322265625,-173.3813018798828,-173.34979248046875,-173.0568084716797,-173.40530395507812,-173.17312622070312,-173.16380310058594,1.0071027378007342,1.0
558.354050983475,-173.07240295410156,-173.37136840820312,-173.27633666992188,-173.4971923828125,-173.3948516845703,-173.35601806640625,-173.2450714111328,-173.1772918701172,-173.08653259277344,-172.93882751464844,1.006527720144935,1.0
558.4473845760683,-173.38079833984375,-173.23406982421875,-173.3421630859375,-173.3553466796875,-173.294189453125,-173.3468780517578,-173.2705535888672,-173.29051208496094,-173.4160919189453,-173.30189514160156,1.0210173785598742,1.0
558.5407181686617,-173.29400634765625,-173.24295043945312,-173.3388671875,-173.37742614746094,-173.2329559326172,-173.19212341308594,-173.16500854492188,-173.32904052734375,-173.43431091308594,-173.23208618164062,1.036668983726819,1.0
558.6340517612549,-173.34906005859375,-173.1481475830078,-173.263916015625,-173.26556396484375,-173.26055908203125,-173.2178497314453,-173.22186279296875,-173.3882598876953,-173.30686950683594,-173.14756774902344,1.0011361392744866,1.0
558.7273853538481,-173.3264923095703,-173.30752563476562,-173.18975830078125,-173.34671020507812,-173.3756103515625,-173.45806884765625,-173.1663055419922,-173.3634490966797,-173.33311462402344,-173.294189453125,1.0016181695826911,1.0
558.8207189464415,-173.49557495117188,-173.41876220703125,-173.4831085205078,-173.49526977539062,-173.51980590820312,-173.3909912109375,-173.27374267578125,-173.35964965820312,-173.27032470703125,-173.30763244628906,1.010807072303961,1.0
558.9140525390349,-173.2177276611328,-173.37648010253906,-173.45663452148438,-173.17425537109375,-173.3683624267578,-173.3622283935547,-173.193359375,-173.45758056640625,-173.3249969482422,-173.3902587890625,1.040106109481944,1.0
559.0073861316282,-173.4392547607422,-173.18032836914062,-173.39601135253906,-173.30288696289062,-173.15524291992188,-173.62142944335938,-173.36309814453125,-173.55984497070312,-173.4708709716797,-173.2081756591797,0.9885475201986962,1.0
559.1007197242214,-173.281494140625,-173.5203094482422,-173.3784637451172,-173.47393798828125,-173.27374267578125,-173.40670776367188,-173.1963653564453,-173.4152374267578,-173.3634490966797,-173.40411376953125,1.043221604485614,1.0
559.1940533168148,-173.2516326904297,-173.31378173828125,-173.34466552734375,-173.55335998535156,-173.34593200683594,-173.462646484375,-173.14678955078125,-173.4910125732422,-173.30978393554688,-173.31997680664062,1.0530813905922758,1.0
559.287386909408,-173.37326049804688,-173.40740966796875,-173.39825439453125,-173.50125122070312,-173.35955810546875,-173.3087921142578,-173.2707061767578,-173.48309326171875,-173.5506591796875,-173.38156127929688,1.0170594133071864,1.0
559.3807205020014,-173.40711975097656,-173.3773651123047,-173.27906799316406,-173.491943359375,-173.17623901367188,-173.46502685546875,-173.40798950195312,-173.16583251953125,-173.33340454101562,-173.3802032470703,0.9895520657833443,1.0
559.4740540945947,-173.29100036621094,-173.4625701904297,-173.4777069091797,-173.47862243652344,-173.2208709716797,-173.5909881591797,-173.2241668701172,-173.4659423828125,-173.33987426757812,-173.40252685546875,1.005893455888841,1.0
559.5673876871881,-173.3990020751953,-173.4019317626953,-173.33885192871094,-173.42556762695312,-173.457275390625,-173.4057159423828,-173.23965454101562,-173.53900146484375,-173.36279296875,-173.50645446777344,1.038921711006559,1.0
559.6607212797813,-173.2767333984375,-173.42831420898438,-173.47850036621094,-173.5909881591797,-173.55801391601562,-173.37451171875,-173.4709930419922,-173.53292846679688,-173.6060028076172,-173.4066162109375,0.9898464303892681,1.0
559.7540548723746,-173.60122680664062,-173.49124145507812,-173.38967895507812,-173.47341918945312,-173.36422729492188,-173.4691619873047,-173.480712890625,-173.4072723388672,-173.45094299316406,-173.4063720703125,0.9973038076618539,1.0
559.8473884649679,-173.54579162597656,-173.21238708496094,-173.4028778076172,-173.3174591064453,-173.4864044189453,-173.55990600585938,-173.28916931152344,-173.4679718017578,-173.3367919921875,-173.35491943359375,0.9801237706155235,1.0
559.9407220575613,-173.3636932373047,-173.3993682861328,-173.57493591308594,-173.56072998046875,-173.59983825683594,-173.48622131347656,-173.2084197998047,-173.38729858398438,-173.40074157714844,-173.40806579589844,1.0402060452866637,1.0
560.0340556501546,-173.50599670410156,-173.26837158203125,-173.40780639648438,-173.36610412597656,-173.28317260742188,-173.41693115234375,-173.40869140625,-173.55897521972656,-173.42465209960938,-173.454833984375,1.0470358905299701,1.0
560.1273892427479,-173.5412139892578,-173.34011840820312,-173.58407592773438,-173.4394989013672,-173.39907836914062,-173.61619567871094,-173.62252807617188,-173.3897705078125,-173.536865234375,-173.4936065673828,1.0424015102104514,1.0
560.2207228353412,-173.40988159179688,-173.5564727783203,-173.4581756591797,-173.44534301757812,-173.51898193359375,-173.51466369628906,-173.33836364746094,-173.3966827392578,-173.52996826171875,-173.32142639160156,1.0170383456470196,1.0
560.3140564279345,-173.6563720703125,-173.45396423339844,-173.4878387451172,-173.50894165039062,-173.3480682373047,-173.6197052001953,-173.3131866455078,-173.4139862060547,-173.5426025390625,-173.5094757080078,0.9832883589422453,1.0
560.4073900205278,-173.43890380859375,-173.51812744140625,-173.3596649169922,-173.51596069335938,-173.50823974609375,-173.6261444091797,-173.61810302734375,-173.50247192382812,-173.50608825683594,-173.4606475830078,1.000802717630435,1.0
560.5007236131212,-173.4029998779297,-173.52590942382812,-173.64085388183594,-173.41140747070312,-173.42559814453125,-173.6269989013672,-173.4682159423828,-173.4270782470703,-173.54083251953125,-173.53453063964844,0.9932815537983971,1.0
560.5940572057145,-173.29327392578125,-173.453857421875,-173.45948791503906,-173.29981994628906,-173.351318359375,-173.44952392578125,-173.53842163085938,-173.57089233398438,-173.5484161376953,-173.30674743652344,0.9775856377231202,1.0
560.6873907983078,-173.3874969482422,-173.34938049316406,-173.45953369140625,-173.3065948486328,-173.2967987060547,-173.44967651367188,-173.49847412109375,-173.61062622070312,-173.68043518066406,-173.40652465820312,1.0010931252595203,1.0
560.780724390901,-173.48988342285156,-173.5594024658203,-173.30397033691406,-173.51817321777344,-173.4088897705078,-173.37277221679688,-173.40989685058594,-173.48912048339844,-173.4456329345703,-173.4230194091797,0.978778335303522,1.0
560.8740579834944,-173.44259643554688,-173.4958953857422,-173.36573791503906,-173.57102966308594,-173.44802856445312,-173.3796844482422,-173.3107147216797,-173.4778594970703,-173.46600341796875,-173.3904571533203,0.9541628203626362,1.0
560.9673915760877,-173.38299560546875,-173.52037048339844,-173.31166076660156,-173.4471893310547,-173.43605041503906,-173.385986328125,-173.52745056152344,-173.57872009277344,-173.29669189453125,-173.4791717529297,1.0273752911204503,1.0
561.0607251686811,-173.5524139404297,-173.40773010253906,-173.24453735351562,-173.54183959960938,-173.5593719482422,-173.42007446289062,-173.39833068847656,-173.37506103515625,-173.48606872558594,-173.52841186523438,1.052242599693929,1.0
561.1540587612744,-173.3719482421875,-173.48829650878906,-173.2911834716797,-173.42572021484375,-173.59437561035156,-173.58633422851562,-173.33023071289062,-173.4725341796875,-173.57626342773438,-173.39601135253906,1.0082553439121462,1.0
561.2473923538677,-173.49159240722656,-173.33966064453125,-173.59898376464844,-173.5023193359375,-173.40530395507812,-173.50914001464844,-173.44219970703125,-173.50978088378906,-173.6337890625,-173.38389587402344,0.9875005200172137,1.0
561.3407259464609,-173.37982177734375,-173.3686981201172,-173.36373901367188,-173.69834899902344,-173.4353790283203,-173.55767822265625,-173.46205139160156,-173.5027618408203,-173.36129760742188,-173.3490753173828,0.9943223800823858,1.0
561.4340595390543,-173.40359497070312,-173.55490112304688,-173.49993896484375,-173.56031799316406,-173.55352783203125,-173.54171752929688,-173.16798400878906,-173.45640563964844,-173.63095092773438,-173.3090057373047,1.02781411142778,1.0
561.5307264742403,-173.54193115234375,-173.40721130371094,-173.39535522460938,-173.32662963867188,-173.44619750976562,-173.4810028076172,-173.48977661132812,-173.51365661621094,-173.4346160888672,-173.31851196289062,1.0099252661166822,1.0
561.6240600668335,-173.42401123046875,-173.29190063476562,-173.41351318359375,-173.76344299316406,-173.50306701660156,-173.4780731201172,-173.41102600097656,-173.36585998535156,-173.49362182617188,-173.43121337890625,1.0150211925304282,1.0
561.7173936594268,-173.4939422607422,-173.4790802001953,-173.43649291992188,-173.31614685058594,-173.3193359375,-173.60403442382812,-173.54039001464844,-173.41973876953125,-173.4276580810547,-173.27711486816406,0.9976098788594315,1.0
